contestant_id,celebrity_name,season,week,J_pct,f_mean,f_median,f_ci_low,f_ci_high,f_std,ci_width,was_eliminated,n_contestants,acceptance_rate,P_w
Andy Dick_S16,Andy Dick,16,4,70.0,0.09312287432667754,0.08058288490274995,0.010055794216599617,0.2484687072357044,0.06173214771577707,0.2384129130191048,False,10,0.6996666666666667,0.9205
D. L. Hughley_S16,D. L. Hughley,16,4,70.0,0.1048279662929282,0.09581679745993942,0.010032586620715316,0.26321699596836373,0.06628546033763263,0.2531844093476484,False,10,0.6996666666666667,0.9205
Ingo Rademacher_S16,Ingo Rademacher,16,4,76.66666666666667,0.10557706241280522,0.0888405306292468,0.01394088543180153,0.276160415597341,0.07134846252070126,0.26221953016553945,False,10,0.6996666666666667,0.9205
Jacoby Jones_S16,Jacoby Jones,16,4,80.0,0.10877128213266794,0.09203796126707797,0.011185707703951433,0.28300618676756334,0.07551260395406886,0.2718204790636119,False,10,0.6996666666666667,0.9205
Kellie Pickler_S16,Kellie Pickler,16,4,86.66666666666667,0.10358719160489883,0.09030131530078078,0.012644677253133865,0.2728022213560226,0.06812979225470621,0.26015754410288877,False,10,0.6996666666666667,0.9205
Lisa Vanderpump_S16,Lisa Vanderpump,16,4,60.0,0.042243874512423396,0.037951329509010395,0.005604507269355726,0.09488542130555906,0.02484930693088713,0.08928091403620333,True,10,0.6996666666666667,0.9205
Sean Lowe_S16,Sean Lowe,16,4,66.66666666666666,0.10472242970071198,0.09366559693370702,0.01634813912418196,0.24737731459891193,0.06096212496206656,0.23102917547472998,False,10,0.6996666666666667,0.9205
Victor Ortiz_S16,Victor Ortiz,16,4,60.0,0.11753123487960447,0.10488583673815585,0.028744419025733898,0.2787390097458689,0.06363284465234469,0.249994590720135,False,10,0.6996666666666667,0.9205
Zendaya_S16,Zendaya,16,4,86.66666666666667,0.10362513257700098,0.09042993116788772,0.012323413979611583,0.27699178288910714,0.07087636546028594,0.2646683689094956,False,10,0.6996666666666667,0.9205
Alexandra Raisman_S16,Alexandra Raisman,16,5,83.33333333333334,0.11329532988909057,0.10031531456282096,0.011489753464511972,0.30279874910464344,0.07523249454607817,0.29130899564013146,False,9,0.7173333333333334,0.9195
Andy Dick_S16,Andy Dick,16,5,60.0,0.1423082898343966,0.12416686764575546,0.03911605096450734,0.33785479869549356,0.07709507694044983,0.29873874773098624,False,9,0.7173333333333334,0.9195
D. L. Hughley_S16,D. L. Hughley,16,5,60.0,0.05015813320464818,0.04659410719555261,0.007441440848909018,0.10743874522295618,0.028317202276696006,0.09999730437404716,True,9,0.7173333333333334,0.9195
Ingo Rademacher_S16,Ingo Rademacher,16,5,70.0,0.11463360911790395,0.10620766394236454,0.01340706842761058,0.2748588324980112,0.06966540368618084,0.2614517640704006,False,9,0.7173333333333334,0.9195
Jacoby Jones_S16,Jacoby Jones,16,5,86.66666666666667,0.10940812844583112,0.09532101262939054,0.01229334892868544,0.28808006106138656,0.07482791885576365,0.2757867121327011,False,9,0.7173333333333334,0.9195
Kellie Pickler_S16,Kellie Pickler,16,5,90.0,0.11298835780908222,0.09490446128683756,0.010239478452034576,0.33325619439857285,0.08103060670952635,0.32301671594653825,False,9,0.7173333333333334,0.9195
Sean Lowe_S16,Sean Lowe,16,5,80.0,0.1203507463720085,0.10818759879212672,0.015574226900858036,0.29233298692063875,0.07470790418492616,0.2767587600197807,False,9,0.7173333333333334,0.9195
Victor Ortiz_S16,Victor Ortiz,16,5,70.0,0.10761492785773677,0.09503057750668972,0.010886560609584648,0.27556786521981336,0.06842203752277347,0.2646813046102287,False,9,0.7173333333333334,0.9195
Zendaya_S16,Zendaya,16,5,96.66666666666669,0.1292424774693021,0.11608357528126051,0.01400256439514606,0.3371776286329059,0.08482306543642508,0.3231750642377598,False,9,0.7173333333333334,0.9195
Alexandra Raisman_S16,Alexandra Raisman,16,6,86.66666666666667,0.12985765977029,0.1159789956572802,0.014194092038541769,0.35424179137434114,0.0875429537063346,0.34004769933579937,False,8,0.8023333333333333,0.994
Andy Dick_S16,Andy Dick,16,6,71.66666666666667,0.13625773659037468,0.11855312922103642,0.024978367595799095,0.36447436857350707,0.08489016714462651,0.339496000977708,False,8,0.8023333333333333,0.994
Ingo Rademacher_S16,Ingo Rademacher,16,6,76.66666666666667,0.12294379695118639,0.10397624232750441,0.01763056518953356,0.29731091730832826,0.07952825563812076,0.2796803521187947,False,8,0.8023333333333333,0.994
Jacoby Jones_S16,Jacoby Jones,16,6,75.0,0.147564668482651,0.12934800843959712,0.02652390579263174,0.36471442684518474,0.08890794667795435,0.338190521052553,False,8,0.8023333333333333,0.994
Kellie Pickler_S16,Kellie Pickler,16,6,90.0,0.12404760139530623,0.11011847333313671,0.013086719905948207,0.3214457231897877,0.0817455296309383,0.3083590032838395,False,8,0.8023333333333333,0.994
Sean Lowe_S16,Sean Lowe,16,6,76.66666666666667,0.13373191211426533,0.11916297102017,0.022107198996791075,0.3429315163242348,0.08299498535745338,0.3208243173274437,False,8,0.8023333333333333,0.994
Victor Ortiz_S16,Victor Ortiz,16,6,66.66666666666666,0.05972667445535237,0.0554821159386189,0.007759218646562838,0.1319842721343747,0.03522081971602172,0.12422505348781185,True,8,0.8023333333333333,0.994
Zendaya_S16,Zendaya,16,6,85.0,0.14586995024057398,0.12160648853011236,0.015101651759654482,0.39536961190271863,0.10352451380150414,0.38026796014306413,False,8,0.8023333333333333,0.994
Alexandra Raisman_S16,Alexandra Raisman,16,7,53.333333333333336,0.16792795030201954,0.15769169001075328,0.04408241841899229,0.3627310265201124,0.08149627840764846,0.3186486081011201,False,7,0.7593333333333333,0.5785
Andy Dick_S16,Andy Dick,16,7,56.66666666666666,0.0685868742558157,0.061719848374914996,0.009295703030289223,0.15723510989460393,0.038705408735646166,0.1479394068643147,True,7,0.7593333333333333,0.5785
Ingo Rademacher_S16,Ingo Rademacher,16,7,83.33333333333334,0.15280137050899317,0.1347325440991964,0.014077780091232315,0.37430559857365625,0.09693510917029714,0.3602278184824239,False,7,0.7593333333333333,0.5785
Jacoby Jones_S16,Jacoby Jones,16,7,90.0,0.15417654876049938,0.13662528296954835,0.016873002533531706,0.39132866572758795,0.09808723686339658,0.37445566319405627,False,7,0.7593333333333333,0.5785
Kellie Pickler_S16,Kellie Pickler,16,7,96.66666666666669,0.1371780694934609,0.1179303635665312,0.015935022385466815,0.35205166729483545,0.09083563882334494,0.33611664490936866,False,7,0.7593333333333333,0.5785
Sean Lowe_S16,Sean Lowe,16,7,80.0,0.1562427523211994,0.13923291522861891,0.023633344018265997,0.38623978836275424,0.09085007887069543,0.36260644434448824,False,7,0.7593333333333333,0.5785
Zendaya_S16,Zendaya,16,7,100.0,0.1630864343580119,0.15056457480618662,0.022431258580565924,0.3911297417897471,0.09635878889227488,0.36869848320918114,False,7,0.7593333333333333,0.5785
Alexandra Raisman_S16,Alexandra Raisman,16,8,93.33333333333331,0.18389939425618063,0.16497433300417724,0.021274410040843662,0.4672094889161032,0.12018598005852019,0.4459350788752595,False,6,0.845,1.0
Ingo Rademacher_S16,Ingo Rademacher,16,8,80.0,0.17315802072148828,0.16479163044258893,0.041224260001967716,0.3713284082157249,0.08584155434538146,0.33010414821375716,False,6,0.845,1.0
Jacoby Jones_S16,Jacoby Jones,16,8,86.66666666666667,0.18849654137476374,0.16689271697635433,0.016001629005526475,0.47905500372161075,0.11852131487429489,0.46305337471608427,False,6,0.845,1.0
Kellie Pickler_S16,Kellie Pickler,16,8,91.66666666666666,0.20276705958619062,0.19173400861935103,0.03151728669968576,0.47694252932621356,0.1183778201976619,0.44542524262652783,False,6,0.845,1.0
Sean Lowe_S16,Sean Lowe,16,8,70.0,0.09014713837170592,0.08144334106633049,0.013685038115376294,0.20684045205172058,0.05232687232204966,0.19315541393634428,True,6,0.845,1.0
Zendaya_S16,Zendaya,16,8,96.66666666666669,0.16153184568967083,0.14216906338530289,0.015678833387611155,0.40508190942166034,0.10909071085471718,0.38940307603404917,False,6,0.845,1.0
Alexandra Raisman_S16,Alexandra Raisman,16,9,98.33333333333331,0.20860761059016453,0.1857808649261649,0.032163257550220134,0.4913886594165342,0.1273290675105044,0.45922540186631405,False,5,0.8863333333333333,0.7735
Ingo Rademacher_S16,Ingo Rademacher,16,9,85.0,0.1230644956435168,0.1179380830635748,0.020326209772282805,0.2590217137762873,0.06363034412428928,0.2386955040040045,True,5,0.8863333333333333,0.7735
Jacoby Jones_S16,Jacoby Jones,16,9,98.33333333333331,0.2089509568068558,0.1870014125534601,0.026565210891756372,0.4900480071783349,0.12678082702465282,0.4634827962865785,False,5,0.8863333333333333,0.7735
Kellie Pickler_S16,Kellie Pickler,16,9,96.66666666666669,0.21324077626893137,0.20228218082498006,0.031357798128093084,0.48221031802888814,0.11691963584457771,0.45085251990079506,False,5,0.8863333333333333,0.7735
Zendaya_S16,Zendaya,16,9,91.66666666666666,0.24613616069053143,0.23719804029551933,0.048065374083994535,0.49784880318475655,0.11935401059054455,0.449783429100762,False,5,0.8863333333333333,0.7735
Alexandra Raisman_S16,Alexandra Raisman,16,10,96.66666666666669,0.2341470213104711,0.21131374367666877,0.024262320895828887,0.5641380654975532,0.14741451321254595,0.5398757446017243,True,4,1.0,1.0
Jacoby Jones_S16,Jacoby Jones,16,10,93.33299999999998,0.23626440669891946,0.21551299592994655,0.036606892247187765,0.5501609444210677,0.1384857203720588,0.51355405217388,True,4,1.0,1.0
Kellie Pickler_S16,Kellie Pickler,16,10,100.0,0.2602281012468454,0.23315281972292495,0.03712337486686566,0.6039845518900991,0.1533914703769209,0.5668611770232335,True,4,1.0,1.0
Zendaya_S16,Zendaya,16,10,100.0,0.269360470743764,0.24918208902009148,0.027241364002575298,0.6044257374084292,0.15833229795831358,0.5771843734058539,True,4,1.0,1.0
Amber Riley_S17,Amber Riley,17,1,90.0,0.08419239008519971,0.06079873196263576,0.002252090276330135,0.2924642831664201,0.07781213676982293,0.29021219289009,False,12,1.0,1.0
Bill Engvall_S17,Bill Engvall,17,1,60.0,0.08596282437030771,0.06482795070095491,0.002411628937705213,0.2833311658516177,0.07733322908737222,0.2809195369139125,False,12,1.0,1.0
Bill Nye_S17,Bill Nye,17,1,46.66666666666666,0.08376636972297752,0.06086296216599719,0.00246729131815288,0.28803105649068694,0.077089813351841,0.28556376517253407,False,12,1.0,1.0
Brant Daugherty_S17,Brant Daugherty,17,1,73.33333333333333,0.08490459745220699,0.0630420052883718,0.0029109476117873366,0.2774690254411965,0.07608080337541184,0.27455807782940916,False,12,1.0,1.0
Christina Milian_S17,Christina Milian,17,1,73.33333333333333,0.08207679604627884,0.06116099919015237,0.0019173064914746302,0.2789691232242269,0.07463922408611742,0.27705181673275225,False,12,1.0,1.0
Corbin Bleu_S17,Corbin Bleu,17,1,80.0,0.08255054724124335,0.06007612514529377,0.0025989820545443006,0.28358818039640066,0.07732620877974901,0.28098919834185637,False,12,1.0,1.0
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,1,80.0,0.08124888177062109,0.06007641418941044,0.0021799314536825026,0.2764540612730596,0.07503348445188521,0.2742741298193771,False,12,1.0,1.0
Jack Osbourne_S17,Jack Osbourne,17,1,76.66666666666667,0.08565550033127292,0.06591038988357714,0.002562257512288161,0.28793559251697587,0.07596926922979855,0.2853733350046877,False,12,1.0,1.0
Keyshawn Johnson_S17,Keyshawn Johnson,17,1,56.66666666666666,0.07997164792022513,0.05802306040068631,0.0018821353020602232,0.27653784804267,0.07598481875207475,0.2746557127406098,False,12,1.0,1.0
Leah Remini_S17,Leah Remini,17,1,70.0,0.08222944461128232,0.0592170953571733,0.0019440132674829608,0.2776527591616526,0.07681048842004269,0.27570874589416966,False,12,1.0,1.0
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,1,76.66666666666667,0.08518873215581561,0.06335994675798742,0.003227465934887031,0.28417223663177776,0.07646914083606242,0.2809447706968907,False,12,1.0,1.0
Valerie Harper_S17,Valerie Harper,17,1,70.0,0.0822522682925688,0.061031906343183076,0.0023487871294303755,0.27126426593926667,0.07521914623706549,0.2689154788098363,False,12,1.0,1.0
Amber Riley_S17,Amber Riley,17,2,80.0,0.09273148852065288,0.07924266764769415,0.01083880806161202,0.2565117872237666,0.06421719775580141,0.24567297916215458,False,12,0.665,0.8735
Bill Engvall_S17,Bill Engvall,17,2,70.0,0.08598190395928663,0.07402889961607519,0.011261370313004282,0.21616966508471352,0.05506464466765938,0.20490829477170924,False,12,0.665,0.8735
Bill Nye_S17,Bill Nye,17,2,56.66666666666666,0.10339051668234082,0.09548994642914083,0.02234495137040555,0.22823247486247722,0.05229691715789902,0.20588752349207168,False,12,0.665,0.8735
Brant Daugherty_S17,Brant Daugherty,17,2,76.66666666666667,0.08575975993758113,0.07756190956669984,0.009648676831969051,0.21559223679025352,0.05574879875250404,0.20594355995828448,False,12,0.665,0.8735
Christina Milian_S17,Christina Milian,17,2,83.33333333333334,0.0779290101410722,0.06287483452372872,0.006197381733640932,0.22733179633324793,0.056300478373019304,0.221134414599607,False,12,0.665,0.8735
Corbin Bleu_S17,Corbin Bleu,17,2,86.66666666666667,0.08162750956687481,0.07164266638388384,0.007896216581505008,0.2064473996528824,0.05235402265648897,0.19855118307137737,False,12,0.665,0.8735
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,2,83.33333333333334,0.0858116286848753,0.07565173232063784,0.008144935765371031,0.2170908861069021,0.05671426093372154,0.20894595034153107,False,12,0.665,0.8735
Jack Osbourne_S17,Jack Osbourne,17,2,80.0,0.07835548835528963,0.06508012625698571,0.0061330836234541495,0.23578861087305164,0.057176088087970374,0.22965552724959748,False,12,0.665,0.8735
Keyshawn Johnson_S17,Keyshawn Johnson,17,2,60.0,0.031954246597483395,0.028928927363955026,0.0031016281733593073,0.07588499478444316,0.020280661797193542,0.07278336661108385,True,12,0.665,0.8735
Leah Remini_S17,Leah Remini,17,2,80.0,0.09664577675680863,0.08115695989053509,0.012738014570815814,0.2893306600937984,0.06730150927465474,0.27659264552298257,False,12,0.665,0.8735
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,2,66.66666666666666,0.08695054228267708,0.07717148635141421,0.013814033727411053,0.21261439813295366,0.0521944806766335,0.1988003644055426,False,12,0.665,0.8735
Valerie Harper_S17,Valerie Harper,17,2,63.33333333333333,0.09286212851505743,0.08321272857347446,0.015294423444816694,0.21331808323700938,0.053007351736665556,0.1980236597921927,False,12,0.665,0.8735
Amber Riley_S17,Amber Riley,17,3,80.0,0.08985994996037291,0.07900466664074955,0.011466166174222052,0.2258129841433582,0.05679136069337581,0.21434681796913616,False,11,0.6753333333333333,0.9985
Bill Engvall_S17,Bill Engvall,17,3,80.0,0.09117142047734236,0.0762619669214214,0.01126834338935779,0.2479715257024009,0.062042023815415424,0.23670318231304313,False,11,0.6753333333333333,0.9985
Bill Nye_S17,Bill Nye,17,3,53.333333333333336,0.03527576259613471,0.032034353052919684,0.003982564374267097,0.08200878319789144,0.02059060724829383,0.07802621882362434,True,11,0.6753333333333333,0.9985
Brant Daugherty_S17,Brant Daugherty,17,3,90.0,0.09584924425732731,0.08039431191785638,0.009614134987639314,0.2667635597245893,0.0680713694293881,0.25714942473695,False,11,0.6753333333333333,0.9985
Christina Milian_S17,Christina Milian,17,3,86.66666666666667,0.09557086004974923,0.08412965251163776,0.009563472809361118,0.24433424338032012,0.06358895851054956,0.234770770570959,False,11,0.6753333333333333,0.9985
Corbin Bleu_S17,Corbin Bleu,17,3,86.66666666666667,0.09486828573353188,0.08062814548035979,0.010548705965640677,0.2653134368128151,0.06670269872525714,0.25476473084717444,False,11,0.6753333333333333,0.9985
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,3,83.33333333333334,0.10157167988606022,0.08735477006358222,0.010319940789007524,0.2790736507757786,0.07003104495298298,0.2687537099867711,False,11,0.6753333333333333,0.9985
Jack Osbourne_S17,Jack Osbourne,17,3,73.33333333333333,0.10558386708879829,0.08868406062400945,0.01595995554675741,0.2751124589681864,0.06786415178303691,0.25915250342142904,False,11,0.6753333333333333,0.9985
Leah Remini_S17,Leah Remini,17,3,80.0,0.09633005248771125,0.0807211961225849,0.009464296717845109,0.2817100457235714,0.06813885950907002,0.2722457490057263,False,11,0.6753333333333333,0.9985
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,3,83.33333333333334,0.088041577286342,0.07485147851867022,0.009614824470126238,0.2423785446970585,0.06079250897536279,0.23276372022693226,False,11,0.6753333333333333,0.9985
Valerie Harper_S17,Valerie Harper,17,3,53.333333333333336,0.10587730017662979,0.09309078608303176,0.02734802330350634,0.25914415965201365,0.06078353095455631,0.23179613634850732,False,11,0.6753333333333333,0.9985
Amber Riley_S17,Amber Riley,17,4,90.0,0.10709697854761015,0.0973964938062663,0.009225496266335413,0.27076970742227585,0.06786134540664578,0.26154421115594045,False,10,0.7403333333333333,1.0
Bill Engvall_S17,Bill Engvall,17,4,70.0,0.11821188752219398,0.10921953670406244,0.016904428714444173,0.2744822221738727,0.06864548378111343,0.2575777934594285,False,10,0.7403333333333333,1.0
Brant Daugherty_S17,Brant Daugherty,17,4,70.0,0.11426011865231868,0.10119276428851824,0.024030673611639648,0.2626342185358478,0.06324299596445083,0.23860354492420813,False,10,0.7403333333333333,1.0
Christina Milian_S17,Christina Milian,17,4,80.0,0.10404316540086013,0.08923568274639791,0.010746342648831243,0.2799145422133495,0.06936295714749285,0.26916819956451826,False,10,0.7403333333333333,1.0
Corbin Bleu_S17,Corbin Bleu,17,4,90.0,0.09833880159339557,0.08719629090512046,0.010845290300684053,0.2541906495381736,0.06510330341904583,0.24334535923748957,False,10,0.7403333333333333,1.0
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,4,90.0,0.10716721080826111,0.09265165099888865,0.009599516768792594,0.3009921669366469,0.07549571812776697,0.29139265016785426,False,10,0.7403333333333333,1.0
Jack Osbourne_S17,Jack Osbourne,17,4,80.0,0.10740938645991605,0.09529451158541953,0.01478270624087595,0.27276813663630733,0.06778622694063707,0.25798543039543137,False,10,0.7403333333333333,1.0
Leah Remini_S17,Leah Remini,17,4,80.0,0.10695295511068183,0.09474800580017836,0.010497504756104748,0.26112298392522604,0.06822316867023949,0.2506254791691213,False,10,0.7403333333333333,1.0
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,4,80.0,0.09186377810840071,0.0796611080945617,0.0090503710474668,0.246617897952818,0.06122571576629979,0.23756752690535118,False,10,0.7403333333333333,1.0
Valerie Harper_S17,Valerie Harper,17,4,60.0,0.04465571779636176,0.04214171782863184,0.005284732022917536,0.10381958809703935,0.025495130017706005,0.09853485607412182,True,10,0.7403333333333333,1.0
Amber Riley_S17,Amber Riley,17,5,86.66666666666667,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
Bill Engvall_S17,Bill Engvall,17,5,80.0,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
Brant Daugherty_S17,Brant Daugherty,17,5,90.0,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
Christina Milian_S17,Christina Milian,17,5,93.33333333333331,0.0012484394506866417,0.0012484394506866417,0.0012484394506866417,0.0012484394506866417,0.0,0.0,True,9,0.0,0.0
Corbin Bleu_S17,Corbin Bleu,17,5,93.33333333333331,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,5,86.66666666666667,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
Jack Osbourne_S17,Jack Osbourne,17,5,90.0,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
Leah Remini_S17,Leah Remini,17,5,73.33333333333333,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,5,90.0,0.1248439450686642,0.12484394506866417,0.12484394506866417,0.12484394506866417,2.7755575615628914e-17,0.0,False,9,0.0,0.0
Amber Riley_S17,Amber Riley,17,6,53.33316666666666,0.12521588869060474,0.09387902265844339,0.0035115731433305072,0.40245501650877225,0.10947390166059721,0.39894344336544174,False,8,1.0,1.0
Bill Engvall_S17,Bill Engvall,17,6,79.99966666666667,0.12704184957690257,0.0982845502676394,0.0035342321557194916,0.4179514986216822,0.11003336968338286,0.41441726646596266,False,8,1.0,1.0
Brant Daugherty_S17,Brant Daugherty,17,6,51.66666666666667,0.12694693711162536,0.09800568940459028,0.004238193828266084,0.4033172263471676,0.10817686507795635,0.39907903251890153,False,8,1.0,1.0
Corbin Bleu_S17,Corbin Bleu,17,6,89.99966666666666,0.12381577704466079,0.09458813245297312,0.0033774259846417088,0.3950496791856251,0.10598098287389,0.3916722532009834,False,8,1.0,1.0
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,6,53.333,0.12402229557364963,0.09308008698449877,0.0031925929707568063,0.41214381777143944,0.11027617243314268,0.40895122480068263,False,8,1.0,1.0
Jack Osbourne_S17,Jack Osbourne,17,6,89.99933333333333,0.12661875917904236,0.0977961138198658,0.00345223850566748,0.39894196848327973,0.1084364942624548,0.3954897299776122,False,8,1.0,1.0
Leah Remini_S17,Leah Remini,17,6,93.33299999999998,0.12106386460308755,0.090781518189599,0.004130987775153405,0.4009821157267471,0.10723117383682847,0.39685112795159366,False,8,1.0,1.0
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,6,100.0,0.125274628220427,0.09239252501220283,0.00407800365828532,0.4191922306264293,0.11208713489015555,0.415114226968144,False,8,1.0,1.0
Amber Riley_S17,Amber Riley,17,7,98.33333333333331,0.13193191961441703,0.11487382010314252,0.01875831457939568,0.31258846740382445,0.08021218352387006,0.29383015282442876,False,8,0.521,1.0
Bill Engvall_S17,Bill Engvall,17,7,83.33333333333334,0.1775233044898988,0.1630122477143571,0.07979884409761726,0.36925212921775524,0.07380486927207591,0.289453285120138,False,8,0.521,1.0
Brant Daugherty_S17,Brant Daugherty,17,7,95.0,0.12168592709884374,0.10861998376061918,0.01810942509437888,0.29720889853889276,0.07231890570369535,0.27909947344451386,False,8,0.521,1.0
Corbin Bleu_S17,Corbin Bleu,17,7,98.33333333333331,0.1373579404695321,0.11337310048919835,0.020596409205027547,0.34512584247285716,0.09123764421454589,0.3245294332678296,False,8,0.521,1.0
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,7,90.0,0.1202484549629915,0.10302029971615849,0.02676095181488208,0.30416510661907964,0.07024037272016592,0.27740415480419756,False,8,0.521,1.0
Jack Osbourne_S17,Jack Osbourne,17,7,95.0,0.1136996224252849,0.10481699430105423,0.016084556346235106,0.26948162222690625,0.06670000160049824,0.2533970658806711,False,8,0.521,1.0
Leah Remini_S17,Leah Remini,17,7,88.33333333333333,0.1571013498510629,0.13958147209537686,0.05279399097691236,0.3496124379675167,0.07439843061058034,0.29681844699060433,False,8,0.521,1.0
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,7,90.0,0.04045148108796906,0.03688854513791999,0.005267190073233453,0.09751279631883694,0.023510798490776162,0.09224560624560349,True,8,0.521,1.0
Amber Riley_S17,Amber Riley,17,8,93.33333333333331,0.15385163753868816,0.13718801576428585,0.02252218739377071,0.3606027618832161,0.09162917335938597,0.3380805744894454,False,7,0.6453333333333333,0.7305
Bill Engvall_S17,Bill Engvall,17,8,80.0,0.19518267733528966,0.17861878654584024,0.07878159948894281,0.38767014380098025,0.08263642662162946,0.30888854431203744,False,7,0.6453333333333333,0.7305
Brant Daugherty_S17,Brant Daugherty,17,8,90.0,0.057403455408009264,0.05352648566030317,0.006564730194313335,0.12922726779890437,0.033254906854872326,0.12266253760459103,True,7,0.6453333333333333,0.7305
Corbin Bleu_S17,Corbin Bleu,17,8,100.0,0.11723349049091634,0.09961747652673802,0.01710990908710151,0.3197796369246304,0.07881518295771903,0.3026697278375289,False,7,0.6453333333333333,0.7305
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,8,83.33333333333334,0.16074878622324376,0.14332021414712975,0.03243657743027107,0.39489488208664464,0.09118160045650066,0.3624583046563736,False,7,0.6453333333333333,0.7305
Jack Osbourne_S17,Jack Osbourne,17,8,100.0,0.14104758085414962,0.12475644271326405,0.017703723097849254,0.3577143495188004,0.08804350820006478,0.34001062642095115,False,7,0.6453333333333333,0.7305
Leah Remini_S17,Leah Remini,17,8,93.33333333333331,0.17453237214970319,0.1573037172722557,0.027910966990165834,0.4173985164639359,0.10032923656684209,0.38948754947377007,False,7,0.6453333333333333,0.7305
Amber Riley_S17,Amber Riley,17,9,85.0,0.22441560496463733,0.20095591035405064,0.11445317588968537,0.49541137243131805,0.09039288862078934,0.38095819654163265,False,6,0.226,0.221
Bill Engvall_S17,Bill Engvall,17,9,70.0,0.2790906064059069,0.26439486696461567,0.14810938890373668,0.496369045098619,0.07801634114109914,0.3482596561948823,False,6,0.226,0.221
Corbin Bleu_S17,Corbin Bleu,17,9,96.66666666666669,0.08572764822830714,0.08319595112983075,0.027325144544970894,0.14991266245260218,0.03204227200395014,0.12258751790763128,False,6,0.226,0.221
Elizabeth Berkley Lauren_S17,Elizabeth Berkley Lauren,17,9,93.33333333333331,0.05119946581230858,0.04733886505713404,0.006537134232082669,0.10709297111897031,0.029607439768973336,0.10055583688688764,True,6,0.226,0.221
Jack Osbourne_S17,Jack Osbourne,17,9,90.0,0.19664463220734052,0.17389172437622052,0.07388559332906118,0.39015217832535815,0.08937208560055139,0.31626658499629695,False,6,0.226,0.221
Leah Remini_S17,Leah Remini,17,9,90.0,0.16292204238149952,0.14684997114595072,0.0761307580823345,0.3557851404300539,0.07469233706490788,0.2796543823477194,False,6,0.226,0.221
Amber Riley_S17,Amber Riley,17,10,98.75,0.19159590755031417,0.17075716152969825,0.021440359942553087,0.5252099414039573,0.133765440566276,0.5037695814614042,False,5,0.831,1.0
Bill Engvall_S17,Bill Engvall,17,10,75.0,0.26886871776704574,0.25512727145837494,0.0761373856927496,0.5164429914610785,0.11345725036287597,0.44030560576832894,False,5,0.831,1.0
Corbin Bleu_S17,Corbin Bleu,17,10,93.75,0.21364633198266988,0.18194690127722418,0.026744294795932304,0.5724703111267996,0.1438893862502502,0.5457260163308673,False,5,0.831,1.0
Jack Osbourne_S17,Jack Osbourne,17,10,88.75,0.2232440739156873,0.2135336380877619,0.025698002559294754,0.476503862172498,0.11986220279365885,0.45080585961320324,False,5,0.831,1.0
Leah Remini_S17,Leah Remini,17,10,81.25,0.10264496878428296,0.09458107922001098,0.012675730924907161,0.2423767270038743,0.06103144711911534,0.22970099607896716,True,5,0.831,1.0
Amber Riley_S17,Amber Riley,17,11,52.222,0.2388987099014524,0.2223855779139569,0.035086308927489714,0.5322177529846414,0.13170660616603605,0.49713144405715165,True,4,1.0,1.0
Bill Engvall_S17,Bill Engvall,17,11,84.99966666666666,0.2544055233799766,0.23314233988782282,0.04162223522647671,0.5829951539981602,0.14457382745469138,0.5413729187716835,True,4,1.0,1.0
Corbin Bleu_S17,Corbin Bleu,17,11,98.888,0.2255245458244549,0.20431989759433328,0.029509526568309113,0.5479071204858272,0.1351805955007696,0.5183975939175182,True,4,1.0,1.0
